#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.627833,0.000000,0.000000,2.906709,2.932459,0.037791,9.563750
0.000000,0.000000,2.659708,0.000000,0.000000,2.986458,3.083625,0.041834,8.940875
0.000000,0.000000,3.024417,0.000000,0.000000,3.310250,3.119583,0.043500,9.560416
0.000000,0.000000,3.140125,0.000000,0.000000,3.243833,2.974250,0.042000,10.053584
0.000000,0.000000,2.977458,0.000000,0.000000,3.232625,3.216083,0.041791,9.690791
0.000000,0.000000,3.087083,0.000000,0.000000,3.014625,2.972625,0.040500,10.023833
0.000000,0.000000,2.944208,0.000000,0.000000,2.923708,2.807792,0.041500,9.426208
0.000000,0.000000,2.908959,0.000000,0.000000,3.077042,2.926209,0.043417,9.134250
0.000000,0.000000,2.906375,0.000000,0.000000,3.118792,2.768459,0.041834,9.403083
0.000000,0.000000,2.958750,0.000000,0.000000,2.920375,3.034292,0.041750,9.331166
0.000000,0.000000,2.963625,0.000000,0.000000,2.866250,3.220000,0.403666,9.411167
0.000000,0.000000,2.912292,0.000000,0.000000,2.577292,2.842792,0.036417,9.804583
0.000000,0.000000,2.705166,0.000000,0.000000,2.439875,2.680708,0.031042,8.487125
0.000000,0.000000,2.275709,0.000000,0.000000,2.842083,2.566959,0.033542,7.796750
0.000000,0.000000,2.470083,0.000000,0.000000,2.864250,2.732125,0.035333,8.296208
0.000000,0.000000,2.503084,0.000000,0.000000,2.896333,3.130416,0.042500,8.545292
0.000000,0.000000,2.817458,0.000000,0.000000,3.135833,3.057625,0.037834,9.319250
0.000000,0.000000,2.751917,0.000000,0.000000,2.931208,3.262875,0.038125,9.384166
0.000000,0.000000,2.695625,0.000000,0.000000,3.011708,3.151167,0.040792,9.347292
0.000000,0.000000,2.884458,0.000000,0.000000,2.867708,3.057167,0.040500,9.513000
0.000000,0.000000,3.135417,0.000000,0.000000,3.011666,3.078250,0.040541,9.502666
0.000000,0.000000,3.360458,0.000000,0.000000,2.911791,2.923584,0.041209,9.952459
0.000000,0.000000,3.183750,0.000000,0.000000,3.138542,3.076958,0.041083,9.500708
0.000000,0.000000,3.076500,0.000000,0.000000,3.046708,3.061667,0.040791,9.786750
0.000000,0.000000,2.993875,0.000000,0.000000,2.866333,3.013625,0.040375,9.594708
0.000000,0.000000,2.977583,0.000000,0.000000,3.017167,3.224333,0.041083,9.351084
