#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.787459,0.000000,0.000000,4.274250,2.247666,0.041875,10.006334
0.000000,0.000000,2.882417,0.000000,0.000000,4.435333,2.624208,0.043792,9.905833
0.000000,0.000000,2.930000,0.000000,0.000000,4.426083,2.581833,0.046000,10.451000
0.000000,0.000000,2.656708,0.000000,0.000000,4.554167,2.765500,0.045625,10.129125
0.000000,0.000000,2.741500,0.000000,0.000000,3.872000,2.740666,0.049167,10.513167
0.000000,0.000000,2.867667,0.000000,0.000000,4.327583,2.663583,0.047583,9.970500
0.000000,0.000000,3.127375,0.000000,0.000000,4.732083,2.818375,0.047666,10.634000
0.000000,0.000000,2.826750,0.000000,0.000000,4.859917,2.976625,0.054250,10.874500
0.000000,0.000000,3.153083,0.000000,0.000000,4.225375,2.678291,0.044708,11.508500
0.000000,0.000000,2.833166,0.000000,0.000000,4.035959,2.620625,0.052791,10.345250
0.000000,0.000000,2.924542,0.000000,0.000000,4.084375,2.863667,0.044334,10.089292
0.000000,0.000000,2.660500,0.000000,0.000000,4.342000,2.828958,0.044208,10.025458
0.000000,0.000000,2.883667,0.000000,0.000000,4.439666,2.760708,0.044459,10.547625
0.000000,0.000000,2.909750,0.000000,0.000000,4.241542,2.753625,0.044000,10.581667
0.000000,0.000000,2.928541,0.000000,0.000000,4.257500,2.922750,0.044500,10.403708
0.000000,0.000000,2.932834,0.000000,0.000000,4.233292,2.846000,0.044458,10.592625
0.000000,0.000000,2.854709,0.000000,0.000000,4.310834,2.759125,0.044792,10.404083
0.000000,0.000000,3.072917,0.000000,0.000000,3.813917,2.947166,0.045791,10.633583
0.000000,0.000000,2.986792,0.000000,0.000000,3.841250,3.086541,0.048125,10.228625
0.000000,0.000000,2.807708,0.000000,0.000000,3.573417,2.275750,0.044708,10.246292
0.000000,0.000000,2.883125,0.000000,0.000000,3.422834,2.586917,0.049625,9.182167
0.000000,0.000000,2.844625,0.000000,0.000000,3.367000,2.653875,0.048458,9.351333
