frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
333,1011.100000,16.890791,2,0,0.026042,16.916833
334,1011.133333,17.328625,2,0,0.019584,17.348209
335,1011.166667,17.010958,2,0,0.014750,17.025708
336,1011.200000,16.991333,2,0,0.022333,17.013666
337,1011.233333,17.527833,2,0,0.017333,17.545166
338,1011.266667,16.196416,2,0,0.007584,16.204000
339,1011.300000,16.662500,2,0,0.025083,16.687583
340,1011.333333,17.235583,2,0,0.018000,17.253583
341,1011.366667,17.067750,2,0,0.018625,17.086375
342,1011.400000,17.194875,2,0,0.020125,17.215000
343,1011.433333,16.338917,2,0,0.019875,16.358792
344,1011.466667,16.628708,2,0,0.014875,16.643583
345,1011.500000,16.491834,2,0,0.020291,16.512125
346,1011.533333,17.386125,2,0,0.008750,17.394875
347,1011.566667,17.013167,2,0,0.019583,17.032750
348,1011.600000,17.262417,2,0,0.019166,17.281583
349,1011.633333,17.064041,2,0,0.009667,17.073708
350,1011.666667,16.868458,2,0,0.015583,16.884041
351,1011.700000,16.941791,2,0,0.018667,16.960458
352,1011.733333,16.264500,2,0,0.013709,16.278209
353,1011.766667,17.547625,2,0,0.016500,17.564125
354,1011.800000,17.150625,2,0,0.020083,17.170708
355,1011.833333,16.739042,2,0,0.017666,16.756708
356,1011.866667,17.173875,2,0,0.016250,17.190125
357,1011.900000,17.323375,2,0,0.016250,17.339625
358,1011.933333,16.709750,2,0,0.028041,16.737791
359,1011.966667,16.683958,2,0,0.017667,16.701625
360,1012.000000,16.797083,2,0,0.026125,16.823208
361,1012.033333,16.680542,2,0,0.013333,16.693875
362,1012.066667,16.868250,2,0,0.014667,16.882917
363,1012.100000,15.416083,2,0,0.023792,15.439875
364,1012.133333,16.017000,2,0,0.014375,16.031375
365,1012.166667,16.149875,2,0,0.030250,16.180125
366,1012.200000,16.583500,2,0,0.019292,16.602792
367,1012.233333,16.405083,2,0,0.020625,16.425708
368,1012.266667,16.706542,2,0,0.014000,16.720542
369,1012.300000,16.271042,2,0,0.019833,16.290875
370,1012.333333,16.054291,2,0,0.020250,16.074541
371,1012.366667,16.298375,2,0,0.028917,16.327292
372,1012.400000,16.559833,2,0,0.020625,16.580458
373,1012.433333,16.508250,2,0,0.017542,16.525792
374,1012.466667,16.377167,2,0,0.014958,16.392125
375,1012.500000,16.612500,2,0,0.019000,16.631500
376,1012.533333,15.811208,2,0,0.008125,15.819333
377,1012.566667,16.948583,2,0,0.019625,16.968208
378,1012.600000,15.636875,2,0,0.015125,15.652000
