frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
301,1010.033333,8.536708,2,0,0.010459,8.547167
302,1010.066667,7.534458,2,0,0.007208,7.541666
303,1010.100000,7.194916,2,0,0.005042,7.199958
304,1010.133333,8.015458,2,0,0.015250,8.030708
305,1010.166667,7.866291,2,0,0.008334,7.874625
306,1010.200000,8.655792,2,0,0.010416,8.666208
307,1010.233333,8.910209,2,0,0.009333,8.919542
308,1010.266667,8.774417,2,0,0.008542,8.782959
309,1010.300000,9.075791,2,0,0.009459,9.085250
310,1010.333333,8.842833,2,0,0.011709,8.854542
311,1010.366667,8.633291,2,0,0.024625,8.657916
312,1010.400000,9.165792,2,0,0.009583,9.175375
313,1010.433333,8.910417,2,0,0.007250,8.917667
314,1010.466667,8.851417,2,0,0.020500,8.871917
315,1010.500000,9.051083,2,0,0.017292,9.068375
316,1010.533333,8.922834,2,0,0.010833,8.933667
317,1010.566667,9.124541,2,0,0.011250,9.135791
318,1010.600000,9.561750,2,0,0.012875,9.574625
319,1010.633333,8.560250,2,0,0.010500,8.570750
320,1010.666667,8.692125,2,0,0.023916,8.716041
321,1010.700000,8.548500,2,0,0.023208,8.571708
322,1010.733333,8.117334,2,0,0.008791,8.126125
323,1010.766667,8.595250,2,0,0.010375,8.605625
324,1010.800000,8.755875,2,0,0.010542,8.766417
325,1010.833333,8.288375,2,0,0.015875,8.304250
326,1010.866667,9.035500,2,0,0.011834,9.047334
327,1010.900000,7.919708,2,0,0.005500,7.925208
328,1010.933333,7.647083,2,0,0.021833,7.668916
329,1010.966667,8.030750,2,0,0.017291,8.048041
330,1011.000000,8.019708,2,0,0.005042,8.024750
331,1011.033333,7.522708,2,0,0.019917,7.542625
332,1011.066667,7.488708,2,0,0.014292,7.503000
333,1011.100000,7.459000,2,0,0.007708,7.466708
334,1011.133333,8.311292,2,0,0.006542,8.317834
335,1011.166667,8.216750,2,0,0.016917,8.233667
336,1011.200000,7.433042,2,0,0.010083,7.443125
337,1011.233333,6.530000,2,0,0.008458,6.538458
338,1011.266667,6.777333,2,0,0.008375,6.785708
339,1011.300000,6.988083,2,0,0.006625,6.994708
340,1011.333333,6.960250,2,0,0.020917,6.981167
341,1011.366667,7.487666,2,0,0.010042,7.497708
342,1011.400000,7.619458,2,0,0.016250,7.635708
343,1011.433333,8.347375,2,0,0.008166,8.355541
344,1011.466667,8.096917,2,0,0.028541,8.125458
345,1011.500000,8.455584,2,0,0.009291,8.464875
346,1011.533333,9.469542,2,0,0.019208,9.488750
347,1011.566667,8.385834,2,0,0.008791,8.394625
348,1011.600000,6.783458,2,0,0.020458,6.803916
349,1011.633333,7.430375,2,0,0.012333,7.442708
