#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.982125,0.000000,0.000000,2.783917,2.483625,0.051167,8.257792
0.000000,0.000000,3.057917,0.000000,0.000000,2.846709,2.350916,0.051292,8.847125
0.000000,0.000000,2.817375,0.000000,0.000000,2.552708,2.334458,0.050375,8.545750
0.000000,0.000000,3.290708,0.000000,0.000000,2.467083,2.879792,0.046291,8.668875
0.000000,0.000000,2.981250,0.000000,0.000000,2.472916,2.302833,0.046167,8.804500
0.000000,0.000000,3.026209,0.000000,0.000000,2.410375,2.377000,0.050417,8.318042
0.000000,0.000000,2.969125,0.000000,0.000000,2.448083,2.175333,0.045625,8.259375
0.000000,0.000000,2.910250,0.000000,0.000000,2.494375,2.704042,0.057459,8.070291
0.000000,0.000000,2.939041,0.000000,0.000000,2.542583,2.471959,0.052792,8.671125
0.000000,0.000000,2.985834,0.000000,0.000000,2.975709,2.555375,0.049167,8.517709
0.000000,0.000000,3.320209,0.000000,0.000000,2.583542,2.423792,0.050417,9.391209
0.000000,0.000000,3.274417,0.000000,0.000000,2.628750,3.000917,0.049583,8.803500
0.000000,0.000000,2.882875,0.000000,0.000000,2.570125,2.564958,0.050000,8.955167
0.000000,0.000000,3.336666,0.000000,0.000000,2.595209,2.739667,0.050625,9.004500
0.000000,0.000000,3.123916,0.000000,0.000000,2.578667,2.203791,0.053459,8.988334
0.000000,0.000000,2.845500,0.000000,0.000000,2.868875,2.346708,0.049708,8.151333
0.000000,0.000000,2.905125,0.000000,0.000000,2.630875,2.415584,0.051000,8.644667
0.000000,0.000000,3.601792,0.000000,0.000000,2.540416,2.311458,0.048916,9.173083
0.000000,0.000000,3.200125,0.000000,0.000000,2.632416,2.480042,0.046625,8.582584
0.000000,0.000000,2.975292,0.000000,0.000000,2.511416,2.631875,0.050875,8.602250
