#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,5.732125,0.000000,0.000000,2.664917,3.285667,0.039292,11.691209
0.000000,0.000000,5.485042,0.000000,0.000000,2.616667,2.928583,0.031375,12.088666
0.000000,0.000000,5.675750,0.000000,0.000000,2.497458,2.722500,0.029292,11.830541
0.000000,0.000000,5.429000,0.000000,0.000000,2.443541,4.384625,0.392958,11.185833
0.000000,0.000000,5.492500,0.000000,0.000000,3.099667,3.148792,0.037208,13.376250
0.000000,0.000000,5.460417,0.000000,0.000000,2.948708,2.817458,0.030000,12.352500
0.000000,0.000000,5.610375,0.000000,0.000000,3.005083,2.997000,0.036417,12.026000
0.000000,0.000000,5.386333,0.000000,0.000000,3.159750,3.128417,0.030375,11.980583
0.000000,0.000000,5.644000,0.000000,0.000000,2.714000,2.642459,0.030625,12.519917
0.000000,0.000000,5.460750,0.000000,0.000000,3.105000,3.334417,0.033292,11.359417
0.000000,0.000000,5.546000,0.000000,0.000000,3.071750,3.145833,0.035791,12.690167
0.000000,0.000000,5.663833,0.000000,0.000000,2.791833,3.091250,0.031292,12.566834
0.000000,0.000000,5.692625,0.000000,0.000000,2.436166,2.939250,0.030459,12.181167
0.000000,0.000000,5.398083,0.000000,0.000000,2.717334,2.753250,0.032125,11.330792
0.000000,0.000000,5.442584,0.000000,0.000000,2.850167,2.944791,0.030791,11.516083
0.000000,0.000000,5.511208,0.000000,0.000000,2.706458,2.899583,0.034875,11.920583
0.000000,0.000000,6.426417,0.000000,0.000000,3.141000,3.201792,0.034542,12.778292
